game,start_time,end_time,text,speaker,trial,role,description,backchannel,trialNumStart,trialNumEnd,echo,trial_start
game58,134,135,That's so silly.,I,7,NA,NA,NA,7,7,Y,119
game58,135,137,Let's pass it onto [id47],I,7,NA,NA,NA,7,7,Y,119
game58,137,138,Perfect.,I,7,NA,NA,NA,7,7,Y,119
game58,138,139,"Okay, [id48].",I,7,NA,NA,NA,7,7,Y,119
game58,139,141,What does that look like to you?,I,7,NA,NA,NA,7,7,Y,119
game58,141,143,Um...,id48,7,NA,NA,NA,7,7,Y,119
game58,143,145,A guy jumping in the air.,id48,7,S,a guy jumping in the air,Y,7,7,Y,119
game58,145,147,"A guy jumping in the air, [id47].",I,7,NA,NA,NA,7,7,Y,119
game58,147,150,Which one looks like a guy jumping in the air?,I,7,NA,NA,NA,7,7,Y,119
game58,152,155,"[id47], which one looks like a guy jumping in the air?",I,7,NA,NA,NA,7,7,Y,119
game58,155,156,Let's press it.,I,8,NA,NA,NA,7,7.5,NA,159
game58,156,157,Great.,I,8,NA,NA,NA,7,7.5,NA,159
game58,157,159,Let's pass Smurfy on.,I,8,NA,NA,NA,7.5,8,NA,159
game58,159,160,"Hello, hello.",I,8,NA,NA,NA,7.5,8,NA,159
game58,160,164,That looks like a person lying on the ground.,id48,8,L,NA,Y,8,8.5,NA,159
game58,164,165,"Well, [id47].",I,8,NA,NA,NA,8,8.5,NA,159
game58,166,167,That was perfect.,I,8,NA,NA,NA,8.5,8.5,NA,159
game58,167,169,"We have to listen up when we have Smurfy, okay?",I,8,NA,NA,NA,8.5,9,NA,159
game58,169,171,"[id47], let's listen.",I,9,NA,NA,NA,9,9,NA,168
game58,171,173,What does that look like?,I,9,NA,NA,NA,9,9,NA,168
game58,173,175,A person walking.,id48,9,S,a person walking,Y,9,9,NA,168
game58,177,178,Great.,I,10,NA,NA,NA,9,9.5,NA,180
game58,178,180,"Okay, let's pass it on.",I,10,NA,NA,NA,9.5,10,NA,180
game58,181,182,"Let's listen up, okay?",I,10,NA,NA,NA,10,10,NA,180
game58,182,184,"[id47], what does that look like?",I,10,NA,NA,NA,10,10,NA,180
game58,184,186,A person lying on the ground.,id47,10,S,a person lying on the ground,Y,10,10,NA,180
game58,189,190,Great.,I,10,NA,NA,NA,10,10.5,NA,180
game58,191,192,Let's go.,I,10,NA,NA,NA,10.5,11,NA,180
game58,193,194,Okay.,I,11,NA,NA,NA,11,11,Y,192
game58,194,196,What does that look like?,I,11,NA,NA,NA,11,11,Y,192
game58,196,198,Um...,id48,11,NA,NA,NA,11,11,Y,192
game58,198,200,A person holding a tray.,id48,11,S,a person holding a tray,Y,11,11,Y,192
game58,200,202,A person holding a tray.,I,11,NA,NA,NA,11,11,Y,192
game58,204,205,Great.,I,12,NA,NA,NA,11.5,11.5,Y,207
game58,205,206,Yes.,id48,12,NA,NA,NA,11.5,11.5,Y,207
game58,208,209,There you go.,I,12,NA,NA,NA,12,12,Y,207
game58,209,211,What does that look like to you?,I,12,NA,NA,NA,12,12,Y,207
game58,212,213,Somebody jumping.,id47,12,S,somebody jumping,Y,12,12,Y,207
game58,213,215,Somebody jumping.,I,12,NA,NA,NA,12,12,Y,207
game58,217,218,Great.,I,12,NA,NA,NA,12,12.5,Y,207
game58,223,225,What does that look like to you?,I,13,NA,NA,NA,13,13,NA,220
game58,225,226,A person walking.,id48,13,S,a person walking,Y,13,13,NA,220
game58,234,236,"My friends, we are done with the game.",I,13,NA,NA,NA,13,NA,NA,220
game58,236,238,Thank you guys so much for guessing,I,13,NA,NA,NA,13,NA,NA,220
game58,238,240,and for helping Smurfy out.,I,13,NA,NA,NA,13,NA,NA,220
game58,240,242,I will turn the camera off now.,I,13,NA,NA,NA,13,NA,NA,220
game58,242,244,Do you guys want to wave bye-bye to Smurfy?,I,13,NA,NA,NA,13,NA,NA,220
game58,244,245,"Bye, Smurfy.",id48,13,NA,NA,NA,13,NA,NA,220
game58,245,246,Bye-bye.,I,13,NA,NA,NA,13,NA,NA,220
game58,246,256,"Bye-bye, my friends.",I,13,NA,NA,NA,13,NA,NA,220
game59,-94,-92,"Give me one second, hello guys.",I,NA,NA,NA,NA,NA,0,NA,NA
game59,-92,-88.28,"Okay, it is record, are you ready to play the game?",I,NA,NA,NA,NA,NA,0,NA,NA
game59,-88.28,-87.44,Yeah.,id50,NA,NA,NA,NA,NA,0,NA,NA
game59,-87.44,-82.44,"Okay, my friends, today we will be playing a matching game.",I,NA,NA,NA,NA,NA,0,NA,NA
game59,-81.28,-79.64,Do you guys know what a matching game is?,I,NA,NA,NA,NA,NA,0,NA,NA
game59,-79.64,-78.8,Yeah.,id50,NA,NA,NA,NA,NA,0,NA,NA
game59,-78.8,-77.96000000000001,Do you?,I,NA,NA,NA,NA,NA,0,NA,NA
game59,-77.96000000000001,-75.44,"Okay, let me show you how it works, okay?",I,NA,NA,NA,NA,NA,0,NA,NA
game59,-75.44,-72.84,"This, my friends, is Smurfy.",I,NA,NA,NA,NA,NA,0,NA,NA
game59,-72.84,-71.28,"Do you want to say hi to Smurfy, [id50]?",I,NA,NA,NA,NA,NA,0,NA,NA
game59,-71.28,-70.44,"Hi, Smurfy.",I,NA,NA,NA,NA,NA,0,NA,NA
game59,-70.44,-67.76,"Hi [id50], do you want to say hi?",I,NA,NA,NA,NA,NA,0,NA,NA
game59,-67.76,-65.56,"Hi, [id49].",I,NA,NA,NA,NA,NA,0,NA,NA
game59,-65.56,-62.879999999999995,"Now Smurfy really wants to play this game today, okay?",I,NA,NA,NA,NA,NA,0,NA,NA
game59,-62.879999999999995,-60.08,He goes crazy for this game.,I,NA,NA,NA,NA,NA,0,NA,NA
game59,-60.08,-56.48,"Now, in front of your screens, you will see two pictures,",I,NA,NA,NA,NA,NA,0,NA,NA
game59,-56.48,-54.2,but only one of you friends will see a picture,I,NA,NA,NA,NA,NA,0,NA,NA
game59,-54.2,-52,"in a black box, okay?",I,NA,NA,NA,NA,NA,0,NA,NA
game59,-52,-48.04,"And Smurfy wants to guess just that picture, okay?",I,NA,NA,NA,NA,NA,0,NA,NA
game59,-47.12,-44.72,"So [id50], if you have Smurfy,",I,NA,NA,NA,NA,NA,0,NA,NA
game59,-44.72,-40.72,"you will guess the picture that is in the black box, okay?",I,NA,NA,NA,NA,NA,0,NA,NA
game59,-40.72,-38.76,"[id49], if you don't have Smurfy,",I,NA,NA,NA,NA,NA,0,NA,NA
game59,-38.76,-34.32,you will tell [id50] and Smurfy what you see in the black box.,I,NA,NA,NA,NA,NA,0,NA,NA
game59,-34.32,-33.48,Does that make sense?,I,NA,NA,NA,NA,NA,0,NA,NA
game59,-33.48,-31.759999999999998,"Okay, to make our guesses,",I,NA,NA,NA,NA,NA,0,NA,NA
game59,-31.759999999999998,-28.599999999999994,"we will just tap on the screen once, but not now.",I,NA,NA,NA,NA,NA,0,NA,NA
game59,-28.599999999999994,-27.319999999999993,"We'll tap on the screen once,",I,NA,NA,NA,NA,NA,0,NA,NA
game59,-27.319999999999993,-25.239999999999995,and then you guys will see a picture.,I,NA,NA,NA,NA,NA,0,NA,NA
game59,-25.239999999999995,-20.799999999999997,"If you guys see a smiley face, it was a match.",I,NA,NA,NA,NA,NA,0,NA,NA
game59,-20.799999999999997,-17.519999999999996,"If you guys see a sad face, it wasn't a match,",I,NA,NA,NA,NA,NA,0,NA,NA
game59,-17.519999999999996,-16.680000000000007,but it's okay.,I,NA,NA,NA,NA,NA,0,NA,NA
game59,-16.680000000000007,-15.079999999999998,You guys can try again next time.,I,NA,NA,NA,NA,NA,0,NA,NA
game59,-15.079999999999998,-13.599999999999994,Does that make sense?,I,NA,NA,NA,NA,NA,0,NA,NA
game59,-13.599999999999994,-12.239999999999995,"Let's listen up, okay?",I,NA,NA,NA,NA,NA,0,NA,NA
game59,-12.239999999999995,-11.040000000000006,I already pushed it.,id50,NA,NA,NA,NA,NA,0,NA,NA
game59,-11.040000000000006,-10.159999999999997,"Yeah, it's okay.",I,NA,NA,NA,NA,NA,0,NA,NA
game59,-10.159999999999997,-9.040000000000006,"Let's listen up, okay?",I,NA,NA,NA,NA,NA,0,NA,NA
game59,-9.040000000000006,-6.640000000000001,"Now, do we have any questions, my friends?",I,NA,NA,NA,NA,NA,0,NA,NA
game59,-6.640000000000001,-5.799999999999997,No.,id50,NA,NA,NA,NA,NA,0,NA,NA
game59,-5.799999999999997,-4.480000000000004,Do you have any questions?,I,NA,NA,NA,NA,NA,0,NA,NA
game59,-4.480000000000004,-3.1599999999999966,Should we start the game?,I,NA,NA,NA,NA,NA,0,NA,NA
game59,-3.1599999999999966,-0.5600000000000023,"Okay, let's press on the blue button, [id49].",I,NA,NA,NA,NA,NA,0,NA,NA
game59,0.5600000000000023,1.4000000000000057,Perfect.,I,0,NA,NA,NA,0,0,Y,0
game59,1.4000000000000057,3.519999999999996,"Now, [id49] will be guessing first.",I,0,NA,NA,NA,0,0,Y,0
game59,3.519999999999996,6.719999999999999,"So [id50], what does that look like in the blue box?",I,0,NA,NA,NA,0,0,Y,0
game59,6.719999999999999,8.280000000000001,A banana.,id50,0,S,a banana,Y,0,0,Y,0
game59,8.280000000000001,11.319999999999993,So [id50] sees a banana in the black box.,I,0,NA,NA,NA,0,0,Y,0
game59,11.319999999999993,13.480000000000004,Which one looks like a banana to you?,I,0,NA,NA,NA,0,0,Y,0
game59,13.480000000000004,14.480000000000004,Let's press on it.,I,0,NA,NA,NA,0,0,Y,0
game59,16.120000000000005,16.959999999999994,Let's try again.,I,0,NA,NA,NA,0,0,Y,0
game59,18.159999999999997,19,Great.,I,1,NA,NA,NA,0.5,0.5,NA,21
game59,19,20.319999999999993,It was a match.,I,1,NA,NA,NA,0.5,0.5,NA,21
game59,20.319999999999993,21.72,"Yeah, it was a smiley face.",I,1,NA,NA,NA,0.5,1,NA,21
game59,21.72,23.319999999999993,"Now, [id50] will be guessing.",I,1,NA,NA,NA,1,1,NA,21
game59,23.319999999999993,24.560000000000002,Here you go.,I,1,NA,NA,NA,1,1,NA,21
game59,24.560000000000002,26.64,"Now, [id49], what does that look like to you?",I,1,NA,NA,NA,1,1,NA,21
game59,26.64,27.480000000000004,A dog.,id49,1,S,a dog,Y,1,1,NA,21
game59,27.480000000000004,28.439999999999998,Do you see a dog?,I,1,NA,NA,NA,1,1,NA,21
game59,28.439999999999998,29.28,Yeah.,I,1,NA,NA,NA,1,1,NA,21
game59,29.28,32.120000000000005,Let's press on it.,I,1,NA,NA,NA,1,1.5,NA,21
game59,32.120000000000005,33.2,Yay!,I,2,NA,NA,NA,1.5,1.5,Y,36
game59,33.2,34.03999999999999,Yay!,I,2,NA,NA,NA,1.5,1.5,Y,36
game59,34.03999999999999,34.879999999999995,It was a match.,I,2,NA,NA,NA,1.5,1.5,Y,36
game59,34.879999999999995,35.72,Perfect.,I,2,NA,NA,NA,1.5,1.5,Y,36
game59,35.72,37.16,We'll pass you on.,I,2,NA,NA,NA,1.5,2,Y,36
game59,37.16,38.28,"Okay, [id50].",I,2,NA,NA,NA,2,2,Y,36
game59,38.28,39.80000000000001,"Now, what does that look like to you?",I,2,NA,NA,NA,2,2,Y,36
game59,39.80000000000001,41.19999999999999,A plane.,id50,2,S,a plane,Y,2,2,Y,36
game59,41.19999999999999,42.24000000000001,A plane.,I,2,NA,NA,NA,2,2,Y,36
game59,42.24000000000001,43.360000000000014,Do you see a plane?,I,2,NA,NA,NA,2,2,Y,36
game59,45.360000000000014,46.19999999999999,[id49]?,I,2,NA,NA,NA,2,2,Y,36
game59,48.120000000000005,49.120000000000005,No?,I,2,NA,NA,NA,2,2,Y,36
game59,49.120000000000005,50.84,What else does it look like to you?,I,2,NA,NA,NA,2,2,Y,36
game59,50.84,53.120000000000005,Let's try to help [id49] guess.,I,2,NA,NA,NA,2,2,Y,36
game59,53.120000000000005,54.44,A boat.,id50,2,S,a boat,Y,2,2,Y,36
game59,54.44,55.28,A boat.,I,2,NA,NA,NA,2,2,Y,36
game59,55.28,57.72,That has a turbo engine on the back.,id50,2,S,that has a turbo engine on the back,Y,2,2,Y,36
game59,57.72,60.120000000000005,A boat that has a turbo engine on the back.,I,2,NA,NA,NA,2,2,Y,36
game59,60.120000000000005,61.360000000000014,Which one looks like a boat,I,2,NA,NA,NA,2,2,Y,36
game59,61.360000000000014,63.879999999999995,that has a turbo engine on the back?,I,2,NA,NA,NA,2,2,Y,36
game59,63.879999999999995,64.72,Press it.,I,2,NA,NA,NA,2,2,Y,36
game59,64.72,65.72,Let's press it.,I,3,NA,NA,NA,2,2.5,Y,69
game59,66.72,67.56,Great.,I,3,NA,NA,NA,2.5,2.5,Y,69
game59,67.56,68.4,What?,id50,3,NA,NA,NA,2.5,2.5,Y,69
game59,68.4,69.4,It was a match.,I,3,NA,NA,NA,2.5,3,Y,69
game59,69.4,70.56,Do-do-do-do-do.,I,3,NA,NA,NA,3,3,Y,69
game59,70.56,71.68,Here you go.,I,3,NA,NA,NA,3,3,Y,69
game59,71.68,72.88,"Okay, [id49].",I,3,NA,NA,NA,3,3,Y,69
game59,72.88,74.47999999999999,What does that look like to you?,I,3,NA,NA,NA,3,3,Y,69
game59,76.03999999999999,77.28,A person.,id49,3,S,a person,Y,3,3,Y,69
game59,77.28,78.16,A person?,I,3,NA,NA,NA,3,3,Y,69
game59,78.16,79.12,It looks like a person.,I,3,NA,NA,NA,3,3,Y,69
game59,79.12,80.88,"Which one looks like a person to you, [id50]?",I,3,NA,NA,NA,3,3,Y,69
game59,80.88,81.72,This one.,id50,3,L,NA,Y,3,3,Y,69
game59,81.72,82.56,Let's press it.,I,3,NA,NA,NA,3,3,Y,69
game59,85,86.03999999999999,It wasn't a match.,I,3,NA,NA,NA,3.5,4,Y,69
game59,86.03999999999999,86.88,But it's okay.,I,3,NA,NA,NA,4,4,Y,69
game59,86.88,88.28,We can try again next time.,I,4,NA,NA,NA,4,4,Y,86
game59,88.28,89.75999999999999,"Okay, let's pass it on.",I,4,NA,NA,NA,4,4,Y,86
game59,89.75999999999999,91,Do-do-do-do-do.,I,4,NA,NA,NA,4,4,Y,86
game59,91,91.84,Plop.,I,4,NA,NA,NA,4,4,Y,86
game59,91.84,93.44,It's a plane again.,id50,4,S,NA,Y,4,4,Y,86
game59,93.44,96.16,What does this look like inside of the box?,I,4,NA,NA,NA,4,4,Y,86
game59,96.16,99.63999999999999,A bird that has feet.,id50,4,S,a bird that has feet,Y,4,4,Y,86
game59,99.63999999999999,101.08000000000001,A bird that has feet.,I,4,NA,NA,NA,4,4,Y,86
game59,101.08000000000001,103.24000000000001,Which one looks like a bird that has feet?,I,4,NA,NA,NA,4,4,Y,86
game59,106.08000000000001,106.91999999999999,This one.,id49,4,NA,NA,NA,4,4,Y,86
game59,106.91999999999999,108.24000000000001,Press it.,I,4,NA,NA,NA,4,4,Y,86
game59,109.96000000000001,110.84,Let's try again.,I,4,NA,NA,NA,4,4,Y,86
game59,112.63999999999999,113.47999999999999,Great.,I,5,NA,NA,NA,4.5,4.5,Y,115
game59,113.47999999999999,115.36000000000001,It was a match.,I,5,NA,NA,NA,4.5,5,Y,115
game59,115.36000000000001,116.88,Here you go.,I,5,NA,NA,NA,5,5,Y,115
game59,116.88,117.72,"Okay, [id49].",I,5,NA,NA,NA,5,5,Y,115
game59,117.72,118.84,What does that look like to you?,I,5,NA,NA,NA,5,5,Y,115
game59,118.84,119.68,A person.,id49,5,S,a person,Y,5,5,Y,115
game59,119.68,120.52000000000001,A person.,I,5,NA,NA,NA,5,5,Y,115
game59,120.52000000000001,121.80000000000001,"Which one looks like a person, [id50]?",I,5,NA,NA,NA,5,5,Y,115
game59,121.80000000000001,122.63999999999999,This one.,id50,5,L,NA,Y,5,5,Y,115
game59,122.63999999999999,124.19999999999999,Let's press it.,I,5,NA,NA,NA,5,5.5,Y,115
game59,124.19999999999999,125.03999999999999,Yay.,I,5,NA,NA,NA,5.5,5.5,Y,115
game59,125.03999999999999,126.24000000000001,Yay.,I,6,NA,NA,NA,5.5,5.5,NA,127
game59,126.24000000000001,127.08000000000001,Okay.,I,6,NA,NA,NA,5.5,6,NA,127
game59,127.08000000000001,127.91999999999999,Let's press it.,I,6,NA,NA,NA,6,6,NA,127
game59,127.91999999999999,129.48,Do-do-do-do-do.,I,6,NA,NA,NA,6,6,NA,127
game59,129.48,130.32,Okay.,I,6,NA,NA,NA,6,6,NA,127
game59,130.32,131.48,What does that look like?,I,6,NA,NA,NA,6,6,NA,127
game59,131.48,132.96,A person.,id50,6,S,a person,Y,6,6,NA,127
game59,132.96,133.8,A person.,I,6,NA,NA,NA,6,6,NA,127
game59,134.84,135.68,Did you see a person?,I,6,NA,NA,NA,6,6,NA,127
game59,135.68,137,Let's press it.,I,6,NA,NA,NA,6,6,NA,127
game59,138.16,139.6,Let's try again.,I,6,NA,NA,NA,6.5,6.5,NA,127
game59,139.6,140.44,Great.,I,7,NA,NA,NA,6.5,6.5,Y,142
game59,142.28,143.76,Here you go.,I,7,NA,NA,NA,7,7,Y,142
game59,143.76,144.6,"Okay, [id49].",I,7,NA,NA,NA,7,7,Y,142
game59,144.6,146.12,What does that look like to you?,I,7,NA,NA,NA,7,7,Y,142
game59,146.12,146.96,A dog.,id49,7,S,a dog,Y,7,7,Y,142
game59,146.96,147.8,A dog.,I,7,NA,NA,NA,7,7,Y,142
game59,149.64,151.12,"Do you see a dog, [id50]?",I,7,NA,NA,NA,7,7,Y,142
game59,151.12,151.96,No.,id50,7,L,NA,Y,7,7,Y,142
game59,151.96,152.8,No.,I,7,NA,NA,NA,7,7,Y,142
game59,152.8,155.12,Do you see something that looks like a dog?,I,7,NA,NA,NA,7,7,Y,142
game59,155.12,155.96,Uh...,id50,7,L,NA,Y,7,7,Y,142
game59,158.88,160,"Yeah, this one.",id50,7,L,NA,Y,7,7,Y,142
game59,160,160.84,Let's press it.,I,7,NA,NA,NA,7,7,Y,142
game59,162.60000000000002,163.92000000000002,Let's press it.,I,7,NA,NA,NA,7,7.5,Y,142
game59,163.92000000000002,165.12,Let's press it.,I,7,NA,NA,NA,7.5,7.5,Y,142
game59,165.12,166.48000000000002,"Oh, that's okay.",I,8,NA,NA,NA,7.5,8,Y,166
game59,166.48000000000002,167.32,It wasn't a match.,I,8,NA,NA,NA,8,8,Y,166
game59,167.32,168.16000000000003,Let's give it a try again.,I,8,NA,NA,NA,8,8,Y,166
game59,168.16000000000003,169.83999999999997,Here you go.,I,8,NA,NA,NA,8,8,Y,166
game59,169.83999999999997,170.88,"Okay, my friend, [id50].",I,8,NA,NA,NA,8,8,Y,166
game59,170.88,172.2,What does that look like to you?,I,8,NA,NA,NA,8,8,Y,166
game59,172.2,173.56,Uh...,id50,8,S,NA,Y,8,8,Y,166
game59,173.56,175.2,A person that can fly.,id50,8,S,a person that can fly,Y,8,8,Y,166
game59,175.2,176.72000000000003,A person that can fly.,I,8,NA,NA,NA,8,8,Y,166
game59,176.72000000000003,179.83999999999997,"And, I mean, a bird that has feet.",id50,8,S,a bird that has feet,Y,8,8,Y,166
game59,179.83999999999997,181.04000000000002,"Oh, and a bird that has feet.",I,8,NA,NA,NA,8,8,Y,166
game59,181.04000000000002,183.04000000000002,Which one looks like a bird that has feet?,I,8,NA,NA,NA,8,8,Y,166
game59,185.04000000000002,186.36,Let's press it.,I,8,NA,NA,NA,8,8.5,Y,166
game59,186.36,187.2,Yay.,I,8,NA,NA,NA,8.5,8.5,Y,166
game59,187.2,188.27999999999997,Great.,I,8,NA,NA,NA,8.5,8.5,Y,166
game59,188.27999999999997,190.36,"Okay, let's pass it on.",I,9,NA,NA,NA,8.5,9,Y,190
game59,190.36,191.44,Here you go.,I,9,NA,NA,NA,9,9,Y,190
game59,191.44,193.60000000000002,"Now, [id49], what does that look like to you?",I,9,NA,NA,NA,9,9,Y,190
game59,193.60000000000002,198.60000000000002,A person that has something in front to eat.,id49,9,S,a person that has something in front to eat,Y,9,9,Y,190
game59,199.88,202.48000000000002,A person that has something in front to eat.,I,9,NA,NA,NA,9,9,Y,190
game59,202.48000000000002,203.32,In a bowl.,id49,9,S,in a bowl,Y,9,9,Y,190
game59,203.32,204.16000000000003,In a bowl.,I,9,NA,NA,NA,9,9.5,Y,190
game59,204.16000000000003,205.48000000000002,Yay!,I,9,NA,NA,NA,9.5,9.5,Y,190
game59,205.48000000000002,206.32,Great.,I,10,NA,NA,NA,9.5,9.5,Y,208
game59,206.32,207.56,"Okay, let's pass it on.",I,10,NA,NA,NA,9.5,9.5,Y,208
game59,207.56,208.39999999999998,Bam!,I,10,NA,NA,NA,9.5,10,Y,208
game59,210.48000000000002,212.68,"Okay, what does that look like?",I,10,NA,NA,NA,10,10,Y,208
game59,212.68,217.16000000000003,A person that has something to eat in his hands.,id50,10,S,a person that has something to eat in his hands,Y,10,10,Y,208
game59,217.16000000000003,219.68,A person that has something to eat in his hands.,I,10,NA,NA,NA,10,10,Y,208
game59,219.68,221.60000000000002,Which one does that look like?,I,10,NA,NA,NA,10,10,Y,208
game59,221.60000000000002,223.60000000000002,Let's press it.,I,10,NA,NA,NA,10,10.5,Y,208
game59,223.60000000000002,225.44,Great.,I,11,NA,NA,NA,10.5,10.5,Y,226
game59,225.44,226.60000000000002,Buh-bye.,I,11,NA,NA,NA,10.5,11,Y,226
game59,228.60000000000002,230.64,"[id49], now, what does that look like to you?",I,11,NA,NA,NA,11,11,Y,226
game59,230.64,231.88,A dead dog.,id49,11,S,a dead dog,Y,11,11,Y,226
game59,231.88,232.92000000000002,A dead dog.,I,11,NA,NA,NA,11,11,Y,226
game59,232.92000000000002,234.24,Which one?,id50,11,L,NA,Y,11,11,Y,226
game59,234.24,235.64,[id49] sees a dead dog.,I,11,NA,NA,NA,11,11,Y,226
game59,235.64,238.04000000000002,Which one looks like a dead dog to you?,I,11,NA,NA,NA,11,11,Y,226
game59,238.04000000000002,238.88,This one.,id50,11,L,NA,Y,11,11,Y,226
game59,238.88,239.72000000000003,Let's press it.,I,11,NA,NA,NA,11,11.5,Y,226
game59,239.72000000000003,241.2,Great.,I,12,NA,NA,NA,11.5,11.5,Y,242
game59,241.2,243.07999999999998,"Okay, let's continue.",I,12,NA,NA,NA,11.5,12,Y,242
game59,243.07999999999998,246.39999999999998,"And, now, [id50], what does that look like to you?",I,12,NA,NA,NA,12,12,Y,242
game59,246.39999999999998,250.07999999999998,A flying person that has a jetpack.,id50,12,S,a flying person that has a jetpack,Y,12,12,Y,242
game59,250.07999999999998,253.04000000000002,"Ooh, a flying person that has a jet on his back.",I,12,NA,NA,NA,12,12,Y,242
game59,253.04000000000002,254.76,"No, a jet pack.",id50,12,S,NA,Y,12,12,Y,242
game59,254.76,256.12,A jet pack.,I,12,NA,NA,NA,12,12,Y,242
game59,256.12,257.64,Do you even know what a jet pack is?,id50,12,S,NA,NA,12,12,Y,242
game59,257.64,258.8,I do know what jet packs are.,I,12,NA,NA,NA,12,12,Y,242
game59,258.8,259.72,What is it?,id50,12,S,NA,NA,12,12,Y,242
game59,259.72,261.12,"It's a thing where you, like, you take it",I,12,NA,NA,NA,12,12,Y,242
game59,261.12,262.6,"and you can shoot up into the sky, so, right?",I,12,NA,NA,NA,12,12,Y,242
game59,262.6,263.44,Yeah.,id49,12,L,NA,NA,12,12,Y,242
game59,263.44,265.2,And it's very fast.,id49,12,L,NA,NA,12,12,Y,242
game59,265.2,266.88,Which one looks like that?,I,12,NA,NA,NA,12,12,Y,242
game59,266.88,268.72,Let's press it.,I,12,NA,NA,NA,12,12.5,Y,242
game59,268.72,270.04,Great.,I,12,NA,NA,NA,12.5,12.5,Y,242
game59,270.04,270.88,Bam!,I,13,NA,NA,NA,12.5,12.5,Y,271
game59,273.04,275.32,"Okay, [id49], what does that look like to you?",I,13,NA,NA,NA,13,13,Y,271
game59,275.32,276.32,A person.,id49,13,S,a person,Y,13,13,Y,271
game59,276.32,277.16,A person.,I,13,NA,NA,NA,13,13,Y,271
game59,277.16,279.24,Looking down and walking.,id49,13,S,looking down and walking,Y,13,13,Y,271
game59,279.24,280.72,Looking down and walking.,I,13,NA,NA,NA,13,13,Y,271
game59,280.72,281.56,Ooh.,I,13,NA,NA,NA,13,13,Y,271
game59,285.4,286.72,Let's try again.,I,13,NA,NA,NA,13,NA,Y,271
game59,286.72,287.72,Great.,I,13,NA,NA,NA,13,NA,Y,271
game59,287.72,288.72,Thank you.,I,13,NA,NA,NA,13,NA,Y,271
game59,288.72,290.56,Oh!,I,13,NA,NA,NA,13,NA,Y,271
game59,290.56,292.44,"Oh, guess what, my friends?",I,13,NA,NA,NA,13,NA,Y,271
game59,292.44,293.92,We just finished our game.,I,13,NA,NA,NA,13,NA,Y,271
game59,293.92,295.68,Thank you guys so much for playing.,I,13,NA,NA,NA,13,NA,Y,271
game59,295.68,296.52,I'll turn the camera off.,I,13,NA,NA,NA,13,NA,Y,271
game59,296.52,299.16,"Can I have another game, please?",id50,13,NA,NA,NA,13,NA,Y,271
game59,299.16,301,You want to play another game already?,I,13,NA,NA,NA,13,NA,Y,271
game59,301,301.84,Yeah.,id50,13,NA,NA,NA,13,NA,Y,271
game59,301.84,303.2,You guys want to say bye-bye?,I,13,NA,NA,NA,13,NA,Y,271
game59,303.2,304.04,Bye-bye.,id50,13,NA,NA,NA,13,NA,Y,271
game59,304.04,304.88,Bye-bye.,id49,13,NA,NA,NA,13,NA,Y,271
game59,304.88,305.72,Bye.,I,13,NA,NA,NA,13,NA,Y,271
game59,305.72,309.4,Thank you.,I,13,NA,NA,NA,13,NA,Y,271
game60,-97,-96,Hi.,id52,NA,NA,NA,NA,NA,0,NA,NA
game60,-96,-95,Hello.,I,NA,NA,NA,NA,NA,0,NA,NA
game60,-95,-94,"Hi, my friends.",I,NA,NA,NA,NA,NA,0,NA,NA
game60,-94,-93,Okay.,I,NA,NA,NA,NA,NA,0,NA,NA
game60,-93,-92,Are you guys ready to play the game?,I,NA,NA,NA,NA,NA,0,NA,NA
game60,-92,-91,Yeah.,id52,NA,NA,NA,NA,NA,0,NA,NA
game60,-91,-90,"Okay, my friends.",I,NA,NA,NA,NA,NA,0,NA,NA
game60,-90,-87,"So, today, we will be playing a matching game.",I,NA,NA,NA,NA,NA,0,NA,NA
game60,-87,-85,Have you ever played a matching game before?,I,NA,NA,NA,NA,NA,0,NA,NA
game60,-85,-83,"Have you played one, [id52]?",I,NA,NA,NA,NA,NA,0,NA,NA
game60,-83,-82,Yeah.,id52,NA,NA,NA,NA,NA,0,NA,NA
game60,-82,-81,Okay.,I,NA,NA,NA,NA,NA,0,NA,NA
game60,-81,-79,"Well, I'll let you know how it works.",I,NA,NA,NA,NA,NA,0,NA,NA
game60,-79,-77,"Now, this, my friends.",I,NA,NA,NA,NA,NA,0,NA,NA
game60,-77,-76,"This, this.",I,NA,NA,NA,NA,NA,0,NA,NA
game60,-76,-75,"Now, this.",I,NA,NA,NA,NA,NA,0,NA,NA
game60,-75,-74,Not yet.,I,NA,NA,NA,NA,NA,0,NA,NA
game60,-74,-72,"This, friends, is Mr. Smurfy.",I,NA,NA,NA,NA,NA,0,NA,NA
game60,-72,-70,Let's say hi to Smurfy.,I,NA,NA,NA,NA,NA,0,NA,NA
game60,-70,-69,Hi.,id52,NA,NA,NA,NA,NA,0,NA,NA
game60,-69,-68,"Hi, [id52].",I,NA,NA,NA,NA,NA,0,NA,NA
game60,-68,-67,Who's this?,I,NA,NA,NA,NA,NA,0,NA,NA
game60,-67,-66,Hi.,I,NA,NA,NA,NA,NA,0,NA,NA
game60,-66,-65,"Hi, [id51].",I,NA,NA,NA,NA,NA,0,NA,NA
game60,-65,-64,Can you...,I,NA,NA,NA,NA,NA,0,NA,NA
game60,-64,-62,"Now, my friends.",I,NA,NA,NA,NA,NA,0,NA,NA
